StoreID,City,State,Date Last Winter Freeze,Date First Winter Freeze,Growing Season Length,Precip Jan,Precip Feb,Precip Mar,Precip Apr,Precip May,Precip Jun,Precip Jul,Precip Aug,Precip Sep,Precip Oct,Precip Nov,Precip Dec,Rain Jan,Rain Feb,Rain Mar,Rain Apr,Rain May,Rain Jun,Rain Jul,Rain Aug,Rain Sep,Rain Oct,Rain Nov,Rain Dec,Snow Jan,Snow Feb,Snow Mar,Snow Apr,Snow May,Snow Jun,Snow Jul,Snow Aug,Snow Sep,Snow Oct,Snow Nov,Snow Dec,Temp Jan,Temp Feb,Temp Mar,Temp Apr,Temp May,Temp Jun,Temp Jul,Temp Aug,Temp Sep,Temp Oct,Temp Nov,Temp Dec,Elevation,Longitude,Latitude,LastWinterFreezeDiff,FirstWinterFreezeDiff
2467,Cheraw,SC,2009-04-17,2009-10-21,243,2.478,2.76,3.564,2.326,3.276,4.788,5.766,3.54,4.904,2.498,3.074,3.518,2.11,2.744,3.516,2.326,3.276,4.788,5.766,3.54,4.904,2.498,3.074,3.41,3.692,0.154,0.474,0,0,0,0,0,0,0,0,1.08,41.89,45.13,52.83,61.1,69.15,76.51,80.14,78.36,72.71,61.5,52.52,44.42,200.29,-79.9190796307818,34.6630917609073,-6,15
3688,Lake Havasu City,AZ,2009-02-11,2009-12-07,361,0.784,1.086,0.292,0.262,0.078,0.038,0.352,0.372,0.548,0.484,0.416,1.076,0.784,1.086,0.292,0.262,0.078,0.038,0.352,0.372,0.548,0.484,0.416,1.076,0,0,0,0,0,0,0,0,0,0,0,0,53.75,58.59,64.1,71.49,80.16,89.9,95.14,93.6,87.45,75.51,61.9,53.75,1037.03,-114.196349611112,34.6636063173409,-71,62
2104,Union,SC,2009-04-29,2009-10-14,214,3.762,3.29,4.772,2.786,2.622,3.342,3.432,3.308,3.658,2.924,2.502,5.11,3.348,3.27,4.656,2.786,2.622,3.342,3.432,3.308,3.658,2.924,2.502,5.064,4.14,0.206,1.164,0,0,0,0,0,0,0,0,0.574,41.16,44.58,52.14,60,67.84,75.24,79.09,77.64,71.45,60.24,51.22,43.45,544.63,-81.6162269304636,34.6756095402367,6,8
2493,Simpsonville,SC,2009-04-26,2009-10-22,238,3.918,3.218,4.766,2.936,2.584,3.354,2.774,3.32,3.302,3.056,2.384,5.002,3.52,3.15,4.466,2.936,2.584,3.354,2.774,3.32,3.302,3.056,2.384,4.91,3.996,0.684,3.002,0,0,0,0,0,0,0,0,1.194,40.82,44.38,51.69,59.2,67.45,74.95,78.99,77.63,71.55,60.49,51.22,43.43,831.55,-82.2904548553185,34.6884383650439,3,16
2428,Pembroke,NC,2009-04-30,2009-10-14,238,2.406,2.558,4.138,2.314,3.206,4.216,4.302,4.79,5.284,2.24,3.458,3.274,2.004,2.524,4.064,2.314,3.206,4.216,4.302,4.79,5.284,2.24,3.458,3.148,4.004,0.334,0.742,0,0,0,0,0,0,0,0,1.258,42.18,45.12,52.63,60.67,68.68,75.85,79.5,77.89,72.35,61.32,52.82,44.75,160.3,-79.1781611360446,34.6951151687684,7,8
2313,Madison,AL,2009-04-14,2009-10-26,235,4.05,2.844,5.988,5.228,3.348,2.808,3.76,3.382,3.658,4.798,3.042,7.146,3.86,2.778,5.988,5.228,3.348,2.808,3.76,3.382,3.658,4.798,3.042,7.126,2.44,0.66,0,0,0,0,0,0,0,0,0,0.2,39.24,43.37,51.62,59.81,68.24,75.68,79.23,78.16,71.94,60.73,50.8,42.48,667.73,-86.7461863239964,34.7121239375584,-9,20
2152,Chester,SC,2009-04-28,2009-10-16,233,3.224,3.176,4.456,2.594,3.042,3.622,3.378,4.098,3.438,2.66,2.774,4.462,2.802,3.122,4.426,2.594,3.042,3.622,3.378,4.098,3.438,2.66,2.774,4.422,4.206,0.546,0.314,0,0,0,0,0,0,0,0,0.386,40.59,43.9,51.41,59.32,67.69,75.27,79.25,77.74,71.84,60.67,51.38,43.19,526.49,-81.2297880621705,34.7177355082767,5,10
2801,Morehead City,NC,2009-04-18,2009-11-06,253,3.42,2.9,3.074,1.986,2.278,4.232,5.224,6.268,8.842,2.054,4.352,4.596,3.088,2.686,3.074,1.986,2.278,4.232,5.224,6.268,8.842,2.054,4.352,4.572,3.436,2.152,0,0,0,0,0,0,0,0,0,0.244,45.81,47.66,54.06,61.54,69.48,76.48,80.46,79.36,75.08,65.19,56.73,48.99,12.69,-76.7613641788082,34.7371311603589,-5,31
2456,Central,SC,2009-04-23,2009-10-18,235,3.944,3.3,4.646,2.662,2.644,3.682,2.966,2.29,3.362,3.2,2.238,5.446,3.538,3.248,4.564,2.662,2.644,3.682,2.966,2.29,3.362,3.2,2.238,5.426,4.076,0.524,0.824,0,0,0,0,0,0,0,0,0.246,40.74,44.41,51.73,59.55,67.56,74.9,78.71,77.34,71.54,60.7,51.47,43.26,880.7,-82.7966539967748,34.7408835337375,0,12
2146,Ripley,MS,2009-04-21,2009-10-16,219,3.638,3.224,5.63,4.66,5.556,2.648,5.124,2.712,5.126,5.814,2.636,5.864,3.282,3.06,5.618,4.66,5.556,2.648,5.124,2.712,5.126,5.814,2.636,5.856,4.22,1.738,0.116,0,0,0,0,0,0,0,0,0.062,37.7,42.1,50.8,59.1,67.7,75.4,79.3,78,71.5,59.7,49.5,40.9,507.13,-88.8960151842017,34.7466075536795,-2,10
2525,Wallace,NC,2009-04-20,2009-10-24,245,3.2,2.216,3,1.53,3.838,4.37,6.194,7.29,6.916,1.874,3.606,4.262,2.83,2.104,2.656,1.53,3.838,4.37,6.194,7.29,6.916,1.874,3.606,4.208,3.89,1.542,3.434,0,0,0,0,0,0,0,0,0.54,45.08,47.94,54.98,62.42,69.99,76.72,80.58,79.22,74.31,63.88,55.78,47.85,59.07,-77.9183881646101,34.7501328165361,-3,18
2050,Holly Springs,MS,2009-04-23,2009-10-10,208,3.564,3.114,6.26,6.644,5.202,2.332,5.086,2.756,3.508,4.81,2.81,5.91,3.204,2.786,6.146,6.644,5.202,2.332,5.086,2.756,3.508,4.81,2.81,5.89,3.914,3.402,1.132,0,0,0,0,0,0,0,0,0.198,37.87,42.3,50.72,58.98,67.52,75.33,79.26,77.85,71.53,60.2,50.1,41.42,449.96,-89.4923976667589,34.7517375212398,0,4
2230,Pauls Valley,OK,2009-04-18,2009-10-20,231,0.686,1.248,2.498,3.27,4.544,5.856,2.344,2.57,2.432,2.332,0.7,1.822,0.422,1.078,2.498,3.27,4.544,5.856,2.344,2.57,2.432,2.332,0.7,1.368,3.198,3.016,0,0,0,0,0,0,0,0,0,4.54,37.05,42.59,50.71,60.19,69.07,77.08,82.2,81.22,73.5,62.31,49.67,40.24,946.62,-97.1868929727217,34.7569910307162,-5,14
2070,Scottsboro,AL,2009-04-28,2009-10-12,218,4.066,2.942,6.05,4.736,3.25,2.87,3.926,3.464,4.238,4.576,3.232,6.484,3.316,2.596,5.958,4.736,3.25,2.87,3.926,3.464,4.238,4.576,3.228,6.25,8.848,3.722,0.892,0,0,0,0,0,0,0,0.044,2.44,38.72,42.54,50.65,58.27,66.75,74.38,78.12,77.23,71.08,59.61,49.95,41.73,929.26,-86.1006333271837,34.7631854463657,5,6
2308,Huntsville,AL,2009-04-14,2009-10-26,237,4.05,2.844,5.988,5.226,3.348,2.808,3.76,3.382,3.658,4.798,3.042,7.144,3.86,2.778,5.988,5.226,3.348,2.808,3.76,3.382,3.658,4.798,3.042,7.124,2.438,0.66,0,0,0,0,0,0,0,0,0,0.2,39.71,44.18,52.2,60.3,68.53,75.93,79.44,78.52,72.32,61.2,51.13,43.01,729.65,-86.6835018079024,34.7656768968867,-9,20
2336,Muscle Shoals,AL,2009-04-14,2009-10-27,238,3.036,2.74,5.396,4.294,3.986,4.66,4.222,3.324,4.514,4.656,2.966,5.738,2.904,2.726,5.396,4.294,3.986,4.66,4.222,3.324,4.514,4.656,2.966,5.718,1.63,0.14,0,0,0,0,0,0,0,0,0,0.2,39.67,44.21,52.42,60.19,68.38,76.07,79.85,78.76,72.6,61.17,51.25,43.03,560.18,-87.5768104238775,34.7682282779194,-9,21
2158,Athens,AL,2009-04-18,2009-10-17,230,4.02,2.842,5.972,5.202,3.368,2.86,3.774,3.384,3.682,4.792,3.038,7.108,3.824,2.778,5.972,5.202,3.368,2.86,3.774,3.384,3.682,4.792,3.038,7.086,2.508,0.652,0,0,0,0,0,0,0,0,0,0.204,38.52,42.42,50.93,59.28,67.81,75.15,78.81,77.74,71.42,60.13,50.22,41.77,655.38,-87.0779151226133,34.7721685120348,-5,11
1771,Los Lunas,NM,2009-05-20,2009-10-10,179,0.244,0.28,0.286,0.568,0.37,0.864,1.538,0.752,1.11,0.862,0.176,0.838,0.23,0.202,0.286,0.568,0.37,0.864,1.538,0.752,1.11,0.862,0.172,0.56,0.142,0.856,0,0,0,0,0,0,0,0,0.04,3.214,34.22,39.92,46.71,53.38,62.48,71.74,76.09,74.43,66.97,55.63,42.64,34.43,4924.69,-106.715537881411,34.7790635342691,27,4
2226,Dalton,GA,2009-04-17,2009-10-20,240,4.13,3.054,6.386,4.184,2.72,2.854,4.404,3.7,5.258,4.398,3.74,6.074,3.742,2.952,6.386,4.184,2.72,2.854,4.404,3.7,5.258,4.398,3.74,5.972,4.614,1.03,0,0,0,0,0,0,0,0,0,1.104,39.5,43.29,51.39,59.34,67.64,75.34,79.24,78.22,72.21,60.72,51.34,42.78,777.54,-84.9116943526927,34.7926578554808,-6,14
2316,Ada,OK,2009-04-15,2009-10-26,242,0.714,1.304,2.408,3.63,4.514,5.714,2.222,2.42,2.606,2.574,0.83,2.056,0.43,1.14,2.408,3.63,4.514,5.714,2.222,2.42,2.606,2.574,0.83,1.74,3.234,3.126,0,0,0,0,0,0,0,0,0,4.496,38.67,44.18,52.54,60.81,68.96,76.65,81.77,80.97,73.27,62.84,50.62,41.41,962.6,-96.7884103845311,34.7976826938401,-8,20
2338,Hernando,MS,2009-04-14,2009-10-27,240,3.538,3.12,6.454,7.2,5.058,2.056,5.142,2.94,3.074,4.548,2.86,6.026,3.222,2.77,6.412,7.2,5.058,2.056,5.142,2.94,3.074,4.548,2.86,6.026,3.408,3.638,0.418,0,0,0,0,0,0,0,0,0.002,38.27,42.95,51.9,60.81,69.12,76.79,80.64,79.23,72.65,61.93,50.44,41.89,287.65,-90.0049215898588,34.7994876718781,-9,21
2394,Little Rock,AR,2009-04-11,2009-11-03,256,3.562,3.126,5.04,6.706,5.916,2.802,3.574,2.996,4.628,6.202,3.068,6.584,2.966,2.428,5.01,6.706,5.916,2.802,3.574,2.996,4.628,6.202,3.068,6.578,6.38,7.31,0.3,0,0,0,0,0,0,0,0,0.06,39.77,45.05,53.74,62.25,70.31,78.13,82.53,81.36,74.36,63.85,51.86,42.92,459.86,-92.524436646594,34.8002931080562,-12,28
2486,Lonoke,AR,2009-04-19,2009-10-22,226,3.308,2.996,4.744,6.594,5.76,2.642,3.532,3.23,4.57,5.84,2.882,6.242,2.76,2.4,4.744,6.594,5.76,2.642,3.532,3.23,4.57,5.84,2.882,6.234,5.818,6.228,0,0,0,0,0,0,0,0,0,0.078,38.82,44.2,52.81,61.26,69.78,77.6,81.27,79.73,72.88,62.45,51.08,42.19,233.65,-91.905573456974,34.8012777908887,-4,16
2206,Lindsay,OK,2009-04-19,2009-10-19,228,1.036,1.564,3.054,3.516,5.116,6.308,3.274,3.79,3.07,2.55,0.722,1.802,0.736,1.354,3.054,3.516,5.116,6.308,3.274,3.79,3.07,2.55,0.722,1.138,4.424,3.266,0,0,0,0,0,0,0,0,0,7.294,36.66,42.27,50.38,59.91,69.08,77.02,82.26,81.13,73.23,62.28,49.23,39.72,1020.95,-97.5882460483922,34.8035032459676,-4,13
2490,Greenville,SC,2009-04-26,2009-10-22,240,3.896,3.144,4.666,2.98,2.628,3.436,2.33,3.542,2.986,3.108,2.37,4.788,3.362,3.058,4.248,2.98,2.628,3.436,2.33,3.542,2.986,3.108,2.37,4.664,5.37,0.86,4.176,0,0,0,0,0,0,0,0,1.638,40.86,44.46,51.69,59.18,67.43,74.9,78.98,77.65,71.6,60.59,51.3,43.5,907.29,-82.332006369359,34.8119315567665,3,16
3402,Santa Maria,CA,2009-04-30,2009-11-11,327,2.574,2.82,1.602,0.682,0.116,0.134,0.054,0.008,0.16,0.814,0.66,3.516,2.574,2.82,1.602,0.682,0.116,0.134,0.054,0.008,0.16,0.814,0.66,3.516,0,0,0,0,0,0,0,0,0,0,0,0,51.71,53.21,53.93,55.69,58,61.15,63.74,64.46,64.14,61.3,55.67,51.72,323.03,-120.392731918784,34.824006961209,7,36
2337,Florence,AL,2009-04-14,2009-10-27,242,3.036,2.74,5.396,4.294,3.986,4.66,4.222,3.324,4.514,4.656,2.966,5.738,2.782,2.692,5.396,4.294,3.986,4.66,4.222,3.324,4.514,4.656,2.966,5.718,2.85,0.48,0,0,0,0,0,0,0,0,0,0.2,39.88,44.56,52.76,60.55,68.75,76.45,80.16,79.06,72.87,61.46,51.47,43.27,551.57,-87.6643018346815,34.8273789801021,-9,21
2284,Iuka,MS,2009-04-16,2009-10-24,233,3.216,2.844,5.476,4.458,4.372,4.186,4.404,3.096,4.614,4.924,2.9,5.772,2.926,2.784,5.476,4.458,4.372,4.186,4.404,3.096,4.614,4.924,2.9,5.756,3.292,0.604,0,0,0,0,0,0,0,0,0,0.162,37.49,41.34,50.14,58.32,66.48,74.21,78.17,77.01,70.71,59.14,49.61,40.75,542.31,-88.2161636262176,34.8320221484272,-7,18
1666,Blairsville,GA,2009-05-22,2009-10-04,179,4.05,3.226,5.62,3.836,3.152,3.016,4.7,3.218,4.918,3.802,3.334,5.576,3.022,2.858,5.39,3.836,3.152,3.016,4.7,3.218,4.918,3.802,3.334,4.958,11.952,4.11,2.702,0,0,0,0,0,0,0,0,6.74,36.96,40.16,47.39,54.85,62.96,70.18,74.33,73.34,67.42,56.49,47.88,40.08,1953.77,-83.9739106897802,34.8568555763829,29,-2
2393,North Little Rock,AR,2009-04-11,2009-11-03,254,3.554,3.122,5.034,6.7,5.912,2.796,3.582,2.998,4.626,6.19,3.06,6.57,2.96,2.426,5.004,6.7,5.912,2.796,3.582,2.998,4.626,6.19,3.06,6.564,6.364,7.298,0.298,0,0,0,0,0,0,0,0,0.062,40.2,45.59,54.28,62.97,70.89,78.79,83.19,82.09,74.99,64.48,52.49,43.4,410.31,-92.4028316039592,34.8633123728029,-12,28
2395,Maumelle,AR,2009-04-11,2009-11-03,252,3.554,3.122,5.034,6.7,5.912,2.796,3.582,2.998,4.626,6.19,3.06,6.57,2.96,2.426,5.004,6.7,5.912,2.796,3.582,2.998,4.626,6.19,3.06,6.564,6.364,7.298,0.298,0,0,0,0,0,0,0,0,0.062,40.2,45.6,54.3,63,70.9,78.8,83.2,82.1,75,64.5,52.5,43.4,316.89,-92.4028316039592,34.8633123728029,-12,28
3227,Barstow,CA,2009-03-13,2009-11-15,323,0.456,0.546,0.064,0.076,0.076,0,0.06,0.242,0.066,0.246,0.58,1.026,0.456,0.546,0.064,0.076,0.076,0,0.06,0.242,0.066,0.246,0.58,1.026,0,0,0,0,0,0,0,0,0,0,0,0.002,47.91,52.24,56.87,63.3,70.97,79.99,85.8,84.48,78.21,67.46,55.03,47.4,2273.85,-117.021241075796,34.8761781237118,-41,40
2255,Easley,SC,2009-04-24,2009-10-22,246,3.912,3.19,4.71,2.93,2.614,3.426,2.596,3.32,3.176,3.094,2.364,4.952,3.358,3.094,4.38,2.93,2.614,3.426,2.596,3.32,3.176,3.094,2.364,4.852,5.856,0.946,3.3,0,0,0,0,0,0,0,0,1.322,40.58,44.25,51.58,59.3,67.33,74.58,78.42,77.03,71.28,60.48,51.2,43.04,970.52,-82.5765445895875,34.8879191886166,1,16
2809,Havelock,NC,2009-04-10,2009-11-08,259,3.444,2.906,3.05,1.982,2.212,4.224,5.28,6.276,8.964,2.052,4.382,4.642,3.156,2.684,3.05,1.982,2.212,4.224,5.28,6.276,8.964,2.052,4.382,4.616,2.98,2.22,0,0,0,0,0,0,0,0,0,0.26,45.25,47.39,53.99,61.78,69.52,76.5,80.37,79.06,74.66,64.46,56.06,48.26,19.6,-76.8956295728333,34.8930141904197,-13,33
2721,Sherwood,AR,2009-04-11,2009-11-03,253,3.556,3.126,5.036,6.702,5.914,2.798,3.572,3,4.628,6.196,3.064,6.576,2.96,2.428,5.006,6.702,5.914,2.798,3.572,3,4.628,6.196,3.064,6.562,6.37,7.308,0.3,0,0,0,0,0,0,0,0,0.14,39.55,44.91,53.53,62.01,70,77.98,82.11,80.92,74.02,63.36,51.64,42.69,323.87,-92.2337336523185,34.8986643763813,-12,28
2251,Jacksonville,AR,2009-04-19,2009-10-22,227,3.55,3.12,5.026,6.7,5.908,2.796,3.574,3.006,4.626,6.182,3.056,6.566,2.956,2.424,4.996,6.7,5.908,2.796,3.574,3.006,4.626,6.182,3.056,6.56,6.354,7.3,0.298,0,0,0,0,0,0,0,0,0.062,39.33,44.63,53.16,61.48,69.6,77.66,81.65,80.42,73.61,62.83,51.25,42.42,301.45,-92.1442128974289,34.9090382770253,-4,16
2079,Corinth,MS,2009-04-21,2009-10-13,223,3.5,2.938,5.726,5.268,5.138,3.62,4.672,2.358,4.456,5.16,2.858,5.628,3.17,2.734,5.702,5.268,5.138,3.62,4.672,2.358,4.456,5.16,2.858,5.618,3.752,2.13,0.23,0,0,0,0,0,0,0,0,0.112,39.35,43.73,52.5,60.65,68.77,76.28,80.12,78.87,72.54,61.28,51.35,42.61,494.43,-88.5714940191425,34.9110328974916,-2,7
1722,Canyon,TX,2009-04-29,2009-10-09,210,0.462,0.582,1.42,1.968,1.372,2.248,3.852,3.178,1.776,1.856,0.652,0.888,0.012,0.21,1.17,1.968,1.372,2.248,3.852,3.178,1.776,1.856,0.636,0.366,5.976,5.064,2.49,0,0,0,0,0,0,0,0.162,5.796,37.75,42.62,49.83,58.13,66.97,75.7,79.15,77.17,70.69,60.25,47.17,38.78,3624.6,-101.903673631538,34.9150232092877,6,3
2036,Waldron,AR,2009-04-21,2009-10-07,216,2.736,2.55,4.286,5.836,6.176,4.576,2.148,3.676,6.982,4.598,2.132,3.864,1.73,1.98,4.286,5.836,6.176,4.576,2.148,3.676,6.982,4.598,2.132,3.752,10.646,7.306,0,0,0,0,0,0,0,0,0,1.256,39.5,44.5,52.9,61.2,68.7,76.2,80.4,79.4,72.3,61.8,50.3,42,833.98,-94.0734327885812,34.9205450415893,-2,1
2444,Rockingham,NC,2009-04-30,2009-10-17,214,2.416,2.552,4.11,2.328,3.418,4.956,4.696,4.344,5.134,2.286,3.182,3.276,1.994,2.512,3.988,2.328,3.418,4.956,4.696,4.344,5.134,2.286,3.182,3.122,4.696,0.396,1.22,0,0,0,0,0,0,0,0,1.544,41.03,44.54,52.18,60.33,68.44,75.62,79.5,77.86,72.14,60.99,51.69,43.67,274.32,-79.7935999817694,34.9282929551247,7,11
2401,Olive Branch,MS,2009-04-11,2009-11-04,255,3.538,3.122,6.458,7.214,5.056,2.048,5.152,2.944,3.062,4.546,2.86,6.028,3.208,2.77,6.416,7.214,5.056,2.048,5.152,2.944,3.062,4.546,2.86,6.028,3.54,3.648,0.42,0,0,0,0,0,0,0,0,0,38.34,42.92,51.5,59.92,68.49,76.5,80.37,78.9,72.51,61.3,50.72,41.83,406.68,-89.822452322063,34.9312067597562,-12,29
2262,Spartanburg,SC,2009-04-26,2009-10-22,240,3.966,3.372,4.986,2.856,2.494,3.17,3.696,2.886,3.962,2.936,2.42,5.438,3.52,3.31,4.926,2.856,2.494,3.17,3.696,2.886,3.962,2.936,2.42,5.414,4.462,0.614,0.598,0,0,0,0,0,0,0,0,0.284,41.83,45.27,52.48,59.96,67.92,75.03,79.2,78.06,72.04,60.97,51.57,44.05,760.64,-82.0115550591697,34.9355931573763,3,16
2325,Fort Oglethorpe,GA,2009-04-19,2009-10-26,241,4.026,2.92,6.53,4.32,2.588,2.786,4.586,3.87,5.446,4.256,3.964,6.344,3.652,2.866,6.53,4.32,2.588,2.786,4.586,3.87,5.446,4.256,3.964,6.272,4.46,0.54,0,0,0,0,0,0,0,0,0,0.84,39.22,43.1,51.08,59.05,67.16,74.86,79.05,77.93,71.67,60.07,50.14,42.17,827.41,-85.2488435080068,34.941774053305,-4,20
2264,Greer,SC,2009-04-26,2009-10-22,236,3.974,3.398,5.012,2.844,2.476,3.142,3.814,2.834,4.038,2.918,2.426,5.49,3.46,3.334,4.98,2.844,2.476,3.142,3.814,2.834,4.038,2.918,2.426,5.462,5.144,0.634,0.312,0,0,0,0,0,0,0,0,0.31,40.8,44.4,51.6,59,67.2,74.7,78.8,77.5,71.4,60.5,51.1,43.5,885.56,-82.2241438819198,34.9446306040253,3,16
2225,Mcalester,OK,2009-04-17,2009-10-20,242,1.276,1.97,2.708,5.824,5.114,5.736,2.846,3.15,4.138,4.044,1.558,3.258,0.858,1.768,2.708,5.824,5.114,5.736,2.846,3.15,4.138,4.044,1.558,2.864,5.39,3.15,0,0,0,0,0,0,0,0,0,5.73,38.85,44.49,53.24,61.57,69.41,77.56,82.35,81.93,74.13,63.47,51.5,42.05,710.81,-95.8582362898214,34.9472465217245,-6,14
2402,Horn Lake,MS,2009-04-11,2009-11-04,255,3.538,3.122,6.458,7.214,5.056,2.048,5.152,2.944,3.062,4.544,2.86,6.028,3.208,2.77,6.416,7.214,5.056,2.048,5.152,2.944,3.062,4.544,2.86,6.028,3.54,3.65,0.42,0,0,0,0,0,0,0,0,0,39.9,44.9,53.5,62.1,70.6,78.7,82.5,81.2,74.8,63.8,52.3,43.3,288.44,-90.0526711905135,34.9533633743172,-12,29
1733,Hereford,TX,2009-05-06,2009-10-09,192,0.448,0.574,1.36,1.652,1.344,2.246,3.298,2.698,1.766,1.758,0.496,0.82,0.012,0.214,1.108,1.652,1.344,2.246,3.298,2.698,1.766,1.758,0.472,0.342,5.93,4.726,3.194,0,0,0,0,0,0,0,0.234,5.432,35.35,39.74,47.03,55.39,64.72,73.71,77.24,75.34,68.22,57.44,44.67,36.44,3848.75,-102.61640270008,34.9591935290517,13,3
2396,Southaven,MS,2009-04-11,2009-11-04,253,3.538,3.122,6.458,7.214,5.056,2.048,5.152,2.944,3.062,4.544,2.86,6.028,3.208,2.77,6.416,7.214,5.056,2.048,5.152,2.944,3.062,4.544,2.86,6.028,3.54,3.65,0.42,0,0,0,0,0,0,0,0,0,39.19,44.15,52.92,61.63,70.21,78.23,82.04,80.61,74.16,63.32,51.72,42.86,271.77,-89.9914058790601,34.9631422252371,-12,29
2492,Taylors,SC,2009-04-26,2009-10-22,239,3.936,3.276,4.848,2.908,2.55,3.282,3.104,3.174,3.536,3.012,2.396,5.154,3.48,3.192,4.632,2.908,2.55,3.282,3.104,3.174,3.536,3.012,2.396,5.08,4.594,0.838,2.162,0,0,0,0,0,0,0,0,0.946,40.82,44.42,51.63,59.06,67.28,74.77,78.86,77.55,71.47,60.53,51.17,43.5,968.95,-82.3267000235305,34.9797019335824,3,16
2605,York,SC,2009-04-16,2009-10-28,245,3.192,3.102,4.582,2.74,3.316,3.548,3.044,4.172,3.45,2.442,2.798,4.146,2.644,3.056,4.576,2.74,3.316,3.548,3.044,4.172,3.45,2.442,2.798,4.09,6.474,0.472,0.06,0,0,0,0,0,0,0,0,0.572,41.02,44.54,52.13,60.04,68.02,75.32,79.16,77.71,71.7,60.85,51.61,43.64,655.91,-81.2200017415174,34.987230553398,-7,22
2298,Raeford,NC,2009-04-15,2009-10-25,242,2.324,2.396,4.312,2.272,3.47,5.218,4.562,4.748,5.332,2.188,3.28,3.09,1.912,2.344,4.136,2.272,3.47,5.218,4.562,4.748,5.332,2.188,3.28,2.922,4.55,0.528,1.758,0,0,0,0,0,0,0,0,1.672,42.7,45.84,53.41,61.58,69.72,77.06,80.88,79.15,73.4,62.45,53.4,45.52,239.43,-79.2441175589864,34.9903453468416,-8,19
1904,Purcell,OK,2009-04-20,2009-10-17,217,1.084,1.61,3.28,3.716,5.316,6.668,3.622,3.988,3.064,2.62,0.808,1.884,0.786,1.124,3.188,3.716,5.316,6.668,3.622,3.988,3.064,2.62,0.808,1.172,4.37,6.848,0.924,0,0,0,0,0,0,0,0,7.722,36.38,42.16,50.39,60.04,68.95,76.98,82.17,81.22,73.43,62.17,49.22,39.48,1055.87,-97.4737716882076,34.9920971691665,-3,11
1936,Albuquerque,NM,2009-05-05,2009-10-18,215,0.244,0.278,0.284,0.568,0.368,0.864,1.536,0.746,1.106,0.86,0.176,0.838,0.202,0.2,0.284,0.568,0.368,0.864,1.536,0.746,1.106,0.85,0.172,0.488,0.42,0.86,0,0,0,0,0,0,0,0.1,0.04,3.94,35.66,41.36,48.06,55.53,64.63,74.71,78.43,76.05,69.04,57.25,44.35,36.05,5009.92,-106.658329447972,34.9945286414377,12,12
2529,Wadesboro,NC,2009-04-14,2009-10-25,247,2.678,2.784,4.154,2.478,3.37,4.422,4.258,4.128,4.544,2.366,3.03,3.608,2.266,2.746,4.092,2.478,3.37,4.422,4.258,4.128,4.544,2.366,3.03,3.478,4.894,0.368,0.62,0,0,0,0,0,0,0,0,1.318,41.68,45.19,52.77,60.85,68.88,76.15,79.95,78.32,72.57,61.49,52.74,44.45,417.7,-80.1859359903982,34.9998166655615,-9,19
2474,Clinton,NC,2009-04-19,2009-10-21,235,2.378,2.256,3.676,2.13,3.066,4.022,4.288,5.116,5.258,2.046,3.332,3.198,2.008,2.214,3.544,2.13,3.066,4.022,4.288,5.116,5.258,2.046,3.332,3.106,3.732,0.426,1.31,0,0,0,0,0,0,0,0,0.936,42.04,45.02,52.82,60.76,68.92,75.93,79.86,78.26,72.85,61.72,53.01,44.86,130.33,-78.3359900906246,35.0026028808314,-4,15
2398,Memphis,TN,2009-04-11,2009-11-04,258,3.538,3.122,6.458,7.214,5.056,2.052,5.152,2.942,3.064,4.544,2.86,6.028,3.208,2.77,6.416,7.214,5.056,2.052,5.152,2.942,3.064,4.544,2.86,6.028,3.54,3.648,0.42,0,0,0,0,0,0,0,0,0,38.93,43.64,52.38,60.98,69.71,77.99,81.79,80.34,73.85,62.66,51.57,42.47,304.11,-89.7865646559255,35.0268956696457,-12,29
2326,Chattanooga,TN,2009-04-19,2009-10-26,240,4.026,2.92,6.53,4.32,2.588,2.786,4.586,3.87,5.446,4.256,3.964,6.344,3.652,2.866,6.53,4.32,2.588,2.786,4.586,3.87,5.446,4.256,3.964,6.272,4.46,0.54,0,0,0,0,0,0,0,0,0,0.84,39.4,43.4,51.4,59.6,67.7,75.4,79.6,78.5,72.1,60.4,50.3,42.4,760.47,-85.153452229258,35.0288533421665,-4,20
2265,Boiling Springs,SC,2009-04-26,2009-10-22,240,3.964,3.344,4.97,2.85,2.526,3.184,3.642,2.938,3.934,2.948,2.424,5.406,3.472,3.276,4.896,2.85,2.526,3.184,3.642,2.938,3.934,2.948,2.424,5.368,4.936,0.674,0.736,0,0,0,0,0,0,0,0,0.452,40.97,44.33,51.78,59.53,67.62,74.57,78.66,77.36,71.21,60.29,50.69,43.14,837.9,-81.9758113824184,35.0411882362727,3,16
1942,Chickasha,OK,2009-04-19,2009-10-19,224,1.158,1.662,3.124,3.448,5.17,6.178,3.506,4.2,3.312,2.59,0.686,1.738,0.822,1.128,3.064,3.448,5.17,6.178,3.506,4.2,3.312,2.59,0.686,1.076,4.894,7.728,0.594,0,0,0,0,0,0,0,0,6.97,37.61,43.31,51.91,61.17,70.19,78.31,83.04,81.71,74.17,63.07,50.01,40.38,1171.49,-97.9464832433623,35.0494736849204,-4,13
